Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
CDC42BPB	-0.263	0.995830730015401
VIPR2	-0.311	0.995830730015401
LIMD1	-0.24	0.995830730015401
GGCT	-0.191	0.995830730015401
SLC25A33	-0.176	0.995830730015401
GUSBP11	0.216	0.995830730015401
MIR663B	0.362	0.995830730015401
TRMT1	-0.195	0.995830730015401
B3GNT9	-0.247	0.995830730015401
RSRP1	-0.212	0.995830730015401
OCEL1	0.255	0.995830730015401
TBRG1	-0.184	0.995830730015401
SNORD9	-0.597	0.995830730015401
MIA3	-0.184	0.995830730015401
AGAP1	0.193	0.995830730015401
NANS	-0.216	0.995830730015401
SP2	-0.213	0.995830730015401
TANGO2	0.222	0.995830730015401
DAXX	0.281	0.995830730015401
PDCD11	0.254	0.995830730015401
HIST2H4A	0.457	0.995830730015401
RWDD4	0.214	0.995830730015401
ZC3H14	0.243	0.995830730015401
MRPL2	0.232	0.995830730015401
TEN1	0.222	0.995830730015401
CDH18	-0.589	0.995830730015401
POLR2A	0.263	0.995830730015401
CELF1	-0.262	0.995830730015401
REV1	-0.205	0.995830730015401
MKS1	0.205	0.995830730015401
IREB2	-0.253	0.995830730015401
PET100	0.319	0.995830730015401
PDCL	0.185	0.995830730015401
ZNF224	0.215	0.995830730015401
SMYD4	-0.195	0.995830730015401
SUSD6	-0.225	0.995830730015401
AARS	-0.267	0.995830730015401
TTC23	0.218	0.995830730015401
NPAP1	0.356	0.995830730015401
EAPP	-0.268	0.995830730015401
SKIV2L	0.178	0.995830730015401
SKIV2L	0.178	0.995830730015401
SKIV2L	0.178	0.995830730015401
GPAA1	-0.193	0.995956720146672
ZFP62	0.199	0.995956720146672
LEPROT	-0.2	0.995956720146672
TTC8	-0.252	0.995956720146672
METTL26	0.214	0.995956720146672
RPS15	0.288	0.995956720146672
SLCO2A1	-0.233	0.995956720146672
JUND	-0.191	0.995956720146672
NELFB	-0.263	0.995956720146672
KLHDC9	0.528	0.995956720146672
SUSD1	0.191	0.995956720146672
SLC16A1-AS1	-0.214	0.995956720146672
SENP6	-0.194	0.995956720146672
MRPS12	0.243	0.995956720146672
HCAR1	0.336	0.995956720146672
CDK5	-0.212	0.995956720146672
LINC01021	0.195	0.995956720146672
MRPS12	0.243	0.995956720146672
ATF4	0.263	0.995956720146672
CDC16	0.178	0.995956720146672
IMMT	-0.235	0.995956720146672
PLPPR2	-0.174	0.996277683752809
SHPK	-0.206	0.996583146356469
POLR2C	0.179	0.996583146356469
ZW10	0.195	0.996583146356469
CLPP	0.202	0.996583146356469
PMF1-BGLAP	0.299	0.996583146356469
LRPPRC	-0.257	0.99662854090803
RPS8	0.277	0.996765634303563
ECM2	-0.682	0.996765634303563
EFR3A	-0.2	0.996765634303563
MRPL4	0.203	0.996765634303563
WEE1	-0.235	0.996913780492297
SLC25A35	-0.268	0.996913780492297
MRPL38	-0.184	0.996913780492297
MYCBP2	-0.247	0.996913780492297
KIAA0040	0.208	0.996913780492297
IGF2R	0.257	0.996913780492297
ANKRD50	-0.181	0.996913780492297
SKA3	-0.185	0.996913780492297
SNX24	-0.337	0.996913780492297
GALNT11	-0.179	0.996913780492297
CAD	0.258	0.996913780492297
RPL32	-0.288	0.996913780492297
TBRG4	0.253	0.996913780492297
CNP	0.234	0.996913780492297
CEP192	-0.26	0.996913780492297
GSTT1	0.184	0.996913780492297
GMEB2	-0.192	0.996913780492297
TMEM107	-0.247	0.996913780492297
CENPT	0.198	0.996913780492297
FHL2	-0.174	0.996913780492297
KLHL33	0.309	0.996913780492297
ZNHIT3	0.193	0.996913780492297
PPOX	0.186	0.996913780492297
ZNHIT3	0.193	0.996913780492297
KMT2E	0.234	0.996913780492297
C7ORF49	0.185	0.996913780492297
GNG10	-0.202	0.996913780492297
BSND	-0.308	0.996913780492297
EEF1D	0.258	0.996913780492297
RAB12	-0.18	0.996913780492297
POC5	-0.229	0.996913780492297
DIS3L2	0.21	0.996913780492297
WDR92	-0.271	0.996913780492297
PREB	-0.176	0.996913780492297
PSMA7	-0.258	0.996913780492297
PARD6G-AS1	-0.263	0.996913780492297
KCTD21	0.268	0.996913780492297
FADD	-0.169	0.996913780492297
DEDD	-0.173	0.996913780492297
PPP1R18	-0.271	0.996913780492297
SMDT1	-0.251	0.996913780492297
PPP1R18	-0.271	0.996913780492297
SMDT1	-0.251	0.996913780492297
SMDT1	-0.251	0.996913780492297
BTN2A3P	-0.279	0.996913780492297
DDX19A	-0.184	0.996913780492297
UQCRC1	-0.25	0.996913780492297
DR1	-0.236	0.996913780492297
CRYZL1	-0.236	0.996913780492297
RCHY1	0.245	0.996913780492297
DRG1	0.179	0.996913780492297
MAPKAP1	-0.226	0.996913780492297
EGR3	-0.785	0.996913780492297
LINC01012	0.321	0.996913780492297
MRPL12	0.221	0.996913780492297
RBM6	0.193	0.996913780492297
LOC100506675	0.577	0.996913780492297
TERC	0.493	0.996913780492297
DDTL	-0.721	0.996913780492297
DDTL	-0.721	0.996913780492297
SLC4A5	0.558	0.996913780492297
RCC1L	-0.189	0.996913780492297
UBLCP1	0.19	0.996913780492297
POLR3D	0.191	0.996913780492297
ADGRA2	-0.221	0.996913780492297
ATP5B	-0.261	0.996913780492297
FHL3	-0.196	0.996913780492297
PSME3	0.243	0.996913780492297
CFL1	0.315	0.996913780492297
MCM7	-0.262	0.996913780492297
RMI1	0.194	0.996913780492297
CDKL3	-0.541	0.996913780492297
ZSWIM8	-0.196	0.996913780492297
HYKK	-0.386	0.996913780492297
C9ORF116	0.388	0.996913780492297
TMCO3	0.182	0.996913780492297
LINC00638	-0.398	0.996913780492297
EIF4A3	-0.231	0.996913780492297
ZNF865	0.2	0.996913780492297
WBP11	-0.226	0.996913780492297
HDLBP	0.252	0.996913780492297
LINC00893	0.315	0.996913780492297
RNASEH1	0.17	0.996913780492297
MGAT5	0.228	0.996913780492297
ESYT1	-0.235	0.996913780492297
COX2	-0.277	0.996913780492297
RFX1	-0.169	0.996913780492297
MGMT	0.229	0.996913780492297
SEC14L1	-0.225	0.996913780492297
RHOA	-0.245	0.996913780492297
HERC1	-0.246	0.996913780492297
LRPAP1	-0.208	0.996913780492297
ST8SIA3	0.405	0.996913780492297
ZDHHC14	-0.221	0.996913780492297
TSR2	-0.253	0.996913780492297
IQCB1	0.167	0.996913780492297
LPCAT3	0.169	0.996913780492297
TLN2	0.183	0.996913780492297
ARL6	0.249	0.996913780492297
HACD3	-0.245	0.996913780492297
PITRM1	-0.166	0.996913780492297
PNPLA6	-0.236	0.996913780492297
EIF6	-0.215	0.996913780492297
CTDSP2	0.243	0.996913780492297
MFSD4B	0.182	0.996913780492297
NDUFS2	-0.196	0.996913780492297
LEMD3	0.192	0.996913780492297
HK2	0.236	0.996913780492297
MTG1	0.176	0.996913780492297
SMPD3	0.449	0.996913780492297
TNK2	-0.175	0.996913780492297
GAB2	0.182	0.996913780492297
TMEM219	0.307	0.996913780492297
FTO	-0.172	0.996913780492297
QSER1	0.241	0.996913780492297
LINC01695	-0.281	0.996913780492297
TMEM45A	-0.237	0.996913780492297
CKAP2L	0.172	0.996913780492297
MIR6087	0.505	0.996913780492297
HRK	0.224	0.996913780492297
DOK4	0.207	0.996913780492297
CXORF23	-0.223	0.996913780492297
HMGN4	-0.175	0.996913780492297
CYTB	-0.265	0.996913780492297
C22ORF29	0.175	0.996913780492297
CLOCK	-0.192	0.996913780492297
EFNB1	0.245	0.996913780492297
MKLN1	-0.219	0.996913780492297
TCERG1	0.238	0.996913780492297
BEST1	-0.304	0.996913780492297
STX16	0.182	0.996913780492297
CCDC180	0.286	0.996913780492297
STAMBP	-0.181	0.996913780492297
PPP4R1	0.231	0.996913780492297
KCTD5	-0.166	0.996913780492297
ZDHHC3	-0.172	0.996913780492297
ZDHHC3	-0.172	0.996913780492297
SYNJ1	-0.245	0.996913780492297
CTTN	0.239	0.996913780492297
HNRNPC	0.244	0.996913780492297
DNAH14	-0.239	0.996913780492297
KLK14	0.163	0.996913780492297
KDELR3	-0.268	0.996913780492297
UQCC1	0.181	0.996913780492297
PIAS1	0.195	0.996913780492297
TXN2	0.197	0.996913780492297
XPO6	-0.238	0.996913780492297
PEX19	-0.165	0.996913780492297
PAQR6	0.18	0.996913780492297
TADA2B	-0.165	0.996913780492297
LY6G5C	0.052	0.996913780492297
SS18	0.221	0.996913780492297
PLEKHA3	-0.201	0.996938904626357
MRM3	0.173	0.997287531897373
TUFM	-0.247	0.997397131062441
NEK4	0.182	0.997397131062441
LSM10	0.206	0.997397131062441
GAB3	0.373	0.997397131062441
GPR21	-0.243	0.997397131062441
SNRPG	-0.189	0.997397131062441
RPS7	-0.261	0.997397131062441
CCNK	-0.172	0.997397131062441
MRPS28	-0.201	0.997397131062441
SCNN1D	0.373	0.997397131062441
HSBP1	0.27	0.997397131062441
SLC14A2	-0.466	0.997397131062441
CSNK1A1	0.239	0.997397131062441
LOC106699570	0.381	0.997397131062441
TOP2A	-0.244	0.997397131062441
CLN5	0.21	0.997397131062441
TGFBR2	-0.187	0.997454143143283
LRRTM2	0.418	0.997454143143283
PLK2	-0.2	0.997454143143283
RRAGC	-0.214	0.997454143143283
PAN2	-0.185	0.997454143143283
MIPEP	0.225	0.997454143143283
ZNF319	-0.197	0.997454143143283
CWC22	0.198	0.997454143143283
ZNF33A	-0.182	0.997454143143283
HIST1H3D	-0.447	0.997454143143283
KIRREL	-0.219	0.997454143143283
BUB3	-0.227	0.997454143143283
LAS1L	-0.193	0.997454143143283
KHDC1	-0.193	0.997454143143283
STK36	0.175	0.997454143143283
UBE2M	-0.186	0.997454143143283
IGF1R	-0.243	0.997454143143283
SPTBN1	0.245	0.997454143143283
USP11	0.23	0.997454143143283
SLC50A1	-0.181	0.997454143143283
GPR37L1	-0.508	0.997454143143283
LINC00548	-0.394	0.997454143143283
KIAA1143	0.168	0.997454143143283
KIAA1143	0.168	0.997454143143283
UBR5-AS1	-0.444	0.997519852626899
MX1	0.249	0.997635158650889
HSD17B2	0.26	0.99763889463352
MYL6	0.262	0.997659570535392
SLC27A3	0.235	0.997680099309516
FKBP3	-0.213	0.997680099309516
ELMOD3	-0.222	0.997814841617392
CLTA	-0.217	0.997820147280803
DHX9	0.233	0.997820147280803
PIGV	0.183	0.997820147280803
DUSP28	-0.285	0.997820147280803
FUBP3	0.199	0.997820147280803
CEBPZ	0.207	0.997820147280803
AARD	0.473	0.997820147280803
YTHDC2	-0.196	0.997820147280803
ELOA-AS1	-0.359	0.997820147280803
RUVBL2	0.246	0.997820147280803
NUBP1	-0.206	0.997820147280803
LRRC37A3	0.185	0.997820147280803
CABLES2	0.218	0.997820147280803
GIT1	-0.212	0.997820147280803
MRTO4	-0.172	0.997820147280803
UBTF	0.199	0.997822744179
UBC	-0.297	0.997822744179
EGLN3	0.162	0.997822744179
PTPDC1	0.18	0.997822744179
ATP13A1	-0.215	0.997822744179
NAT6	-0.183	0.99795349640757
OTUD7B	0.163	0.998042273943824
IFNGR2	-0.251	0.998042273943824
ZNF311	0.284	0.998048619926299
ARMC10	-0.194	0.998134742678481
LRRFIP1	0.164	0.998134742678481
RGPD4-AS1	-0.629	0.998134742678481
ANKRD17	-0.224	0.998134742678481
AMD1	-0.212	0.998134742678481
UQCRH	0.236	0.998134742678481
LOC339803	0.182	0.998134742678481
BBS12	-0.475	0.998134742678481
GPCPD1	0.231	0.998134742678481
PXDC1	-0.475	0.998134742678481
VTI1B	0.164	0.998134742678481
YBX1	0.275	0.998134742678481
CEP89	-0.194	0.998203265182469
GCLC	-0.167	0.998203265182469
RIT1	-0.183	0.998203265182469
GID4	-0.181	0.998203265182469
TBC1D3	0.302	0.998293830814661
PARP4	-0.214	0.998293830814661
FAM96B	-0.185	0.998293830814661
C2ORF15	0.272	0.998293830814661
FGF23	-0.295	0.998293830814661
KREMEN1	0.257	0.998293830814661
NAV3	-0.277	0.998293830814661
QRSL1	-0.176	0.998293830814661
MCM10	0.152	0.998293830814661
MICALL2	-0.214	0.998293830814661
LIPA	-0.166	0.998293830814661
NEK5	0.263	0.998293830814661
TIAL1	0.163	0.998293830814661
RBCK1	0.177	0.998293830814661
SLC9A4	0.321	0.998293830814661
DDX39B	0.179	0.998293830814661
PPP6R1	-0.214	0.998293830814661
TMEM41B	0.165	0.998297971249886
CCDC163	-0.375	0.998297971249886
TAF15	0.191	0.998297971249886
SMARCAL1	0.196	0.998386789342846
SERF1A	0.231	0.998576449588546
ZNF644	0.209	0.998576449588546
TMEM80	-0.217	0.998576449588546
TTPAL	-0.172	0.998576449588546
C21ORF59	0.21	0.998576449588546
LRRC42	0.19	0.998576449588546
PTK2	0.221	0.998576449588546
DNM1L	-0.174	0.998576449588546
SBNO2	0.16	0.998576449588546
NME7	-0.175	0.998576449588546
TIMM10B	-0.159	0.998674369705913
NADK	0.169	0.998698595004809
LAMA5	0.228	0.998723127155486
SERF1A	0.305	0.998737706937688
NPRL2	0.22	0.998737706937688
RRP1	-0.164	0.998737706937688
LOC652276	0.193	0.998737706937688
UGGT1	0.208	0.998737706937688
CDK19	0.166	0.998737706937688
ADPRHL1	-0.336	0.998737706937688
KNL1	-0.203	0.998737706937688
PLEKHN1	0.256	0.998737706937688
FAM95C	-0.192	0.998737706937688
WASH7P	0.212	0.998737706937688
WASH7P	0.212	0.998737706937688
LLGL2	0.186	0.998916671310798
TMED10	-0.218	0.998916671310798
FBXO6	0.256	0.998916671310798
SEMA3G	-0.348	0.998916671310798
PPIE	0.21	0.998916671310798
C2ORF76	-0.469	0.998916671310798
EPPIN	-0.351	0.998916671310798
HMGB2	-0.21	0.998916671310798
SLC39A12-AS1	0.373	0.998916671310798
LTBP3	0.178	0.998916671310798
BABAM1	-0.183	0.998916671310798
SRSF6	-0.216	0.998916671310798
TIGD1	0.191	0.998916671310798
SPACA6	-0.244	0.998916671310798
ZKSCAN8	-0.175	0.998916671310798
HLA-DQA1	0.291	0.998916671310798
ARF6	-0.2	0.998916671310798
NPIPA3	-0.438	0.998916671310798
CORO7	-0.165	0.998916671310798
CORO7	-0.165	0.998916671310798
C22ORF23	-0.262	0.998916671310798
LOC107984285	0.395	0.998916671310798
FAAP24	-0.286	0.998916671310798
ARHGEF39	-0.15	0.998916671310798
TLN1	-0.224	0.998916671310798
CYR61	0.202	0.998916671310798
AMN	-0.412	0.998916671310798
ARMC7	0.21	0.998916671310798
RNF123	-0.159	0.998916671310798
SDF4	-0.226	0.998916671310798
NRM	0.312	0.998916671310798
NRM	0.312	0.998916671310798
NRM	0.312	0.998916671310798
NRM	0.312	0.998916671310798
NRM	0.312	0.998916671310798
NRM	0.312	0.998916671310798
NRM	0.312	0.998916671310798
MORF4L1	-0.22	0.998916671310798
ZNF512	0.162	0.999160610453535
TMEM106B	-0.179	0.999336894398058
DNAJC1	0.243	0.999336894398058
RLF	-0.171	0.999345832308363
PILRB	-0.156	0.999345832308363
NHLRC3	-0.203	0.999345832308363
BRD2	0.266	0.999345832308363
MCEE	-0.309	0.999345832308363
LOC100294362	0.139	0.999345832308363
RNFT2	0.16	0.999345832308363
OGDH	-0.207	0.999345832308363
CCDC159	-0.272	0.999345832308363
RBM45	-0.24	0.999345832308363
SPECC1L	0.17	0.999345832308363
ADNP	-0.21	0.999345832308363
LPIN3	-0.195	0.999345832308363
TRIAP1	0.187	0.999345832308363
LOC101927575	0.403	0.999345832308363
ALDOA	0.224	0.999345832308363
TRMT10B	0.176	0.999345832308363
RNF217	-0.204	0.999345832308363
SRSF5	0.2	0.999345832308363
SPG7	0.169	0.999345832308363
IPO4	0.202	0.999345832308363
ACTL6A	-0.185	0.999345832308363
RPA1	-0.204	0.999345832308363
ZNF189	0.163	0.999375842799765
UPK3B	-0.346	0.999443251972291
CHMP2B	0.188	0.999443251972291
THAP6	-0.222	0.999443251972291
GPAM	-0.163	0.999443251972291
TM4SF19	-0.571	0.999443251972291
ADPRHL2	0.17	0.999575544017585
SNAPC4	0.169	0.999578819463839
UGGT2	0.172	0.9996709940358
SZRD1	-0.2	0.9996709940358
RPF2	-0.181	0.9996709940358
PXN	-0.2	0.9996709940358
PUF60	0.16	0.999690847506407
HNRNPU	-0.233	0.999690847506407
ZSCAN25	-0.172	0.999781462276797
PMS2P3	0.179	0.999814875022462
N4BP2L2-IT2	-0.496	0.999980565264337
PPP1CA	-0.205	0.999980565264337
THOP1	0.216	0.999980565264337
HPF1	0.175	0.999980565264337
ALDH1A3	0.246	0.999980565264337
EID1	0.2	0.999980565264337
HSD17B7	0.172	1
F8A1	0.237	1
DLEU2	-0.36	1
PSMG4	0.159	1
TIMM50	0.204	1
CGGBP1	0.15	1
SEMA4B	0.166	1
EIF4ENIF1	-0.178	1
MRPS16	-0.189	1
RACK1	0.226	1
CRLS1	-0.175	1
UBN1	0.169	1
RUFY2	-0.258	1
ZNF783	-0.194	1
MICB	0.579	1
DPY19L2	-0.26	1
LMF2	-0.15	1
MAP3K2	-0.175	1
UBE2J2	0.163	1
EPS15L1	0.149	1
MED11	-0.203	1
AASDHPPT	-0.163	1
ABHD1	0.508	1
OSTM1	-0.163	1
ZCCHC11	0.15	1
THOC5	0.149	1
FBXO42	0.186	1
EEF1AKMT3	0.161	1
CDK13	0.148	1
DLG3	0.146	1
RPL15	0.219	1
RPP38	0.171	1
LAGE3	0.221	1
ASH2L	0.177	1
PDXDC1	0.168	1
ZNF473	0.17	1
CNNM3	-0.153	1
ATP2C1	-0.196	1
MAVS	0.192	1
SURF2	-0.22	1
SURF2	-0.22	1
SUCLA2	0.155	1
SHQ1	0.182	1
DDB2	-0.147	1
SETD6	-0.16	1
ZSCAN32	0.161	1
LOC105369779	-0.26	1
SP110	-0.148	1
TCAM1P	0.241	1
NMT1	0.202	1
CLDN9	0.241	1
RHOXF1-AS1	0.241	1
SND1	0.205	1
PLEKHH3	0.142	1
SNTA1	0.191	1
EML3	0.15	1
NAPRT	-0.148	1
SMIM10L1	0.197	1
MAP2K1	0.162	1
TANGO6	0.153	1
VWA5B2	-0.252	1
ELF2	0.154	1
AKT1S1	-0.19	1
CYBA	-0.211	1
SLC35F5	-0.178	1
CISD2	-0.143	1
USP48	-0.15	1
BRD4	0.206	1
FKBP14	0.169	1
DDX54	0.207	1
SLFN12L	-0.425	1
MAMDC4	-0.171	1
SENP2	0.137	1
PRPF18	0.187	1
PHACTR4	0.146	1
MBD3	-0.223	1
DHX8	-0.152	1
ROMO1	0.202	1
MYH11	0.368	1
MYH11	0.368	1
C1ORF50	-0.217	1
MAN2A1	0.193	1
MT1E	0.226	1
CCDC183	0.117	1
USP39	0.155	1
OBSCN	-0.197	1
ARCN1	0.17	1
PPDPF	0.22	1
ACTR8	-0.166	1
COPS4	-0.193	1
ARFIP1	0.15	1
TNFRSF10D	-0.158	1
CDKL1	-0.295	1
DICER1	-0.147	1
GALT	0.15	1
CNST	-0.157	1
CCDC88A	0.181	1
ZMAT2	-0.195	1
NUDT12	0.186	1
ABCE1	0.153	1
TMEM246	0.149	1
TRIM34	-0.405	1
MRPL51	-0.186	1
LINC01970	-0.407	1
ALDH7A1	0.181	1
SMIM11A	0.247	1
TMEM234	0.194	1
PCMT1	-0.143	1
CACTIN	0.189	1
ACACA	-0.197	1
HAUS7	0.176	1
RPS6KB2	-0.142	1
LOC102724814	-0.305	1
P4HA1	0.134	1
BGLAP	0.543	1
SEL1L3	-0.185	1
MTSS1L	0.16	1
ATXN2	0.144	1
ZC3H18	0.181	1
ELMO2	0.14	1
SMAD4	0.182	1
MKLN1-AS	-0.386	1
C2ORF68	0.157	1
PJA2	-0.148	1
PIGF	-0.178	1
RILPL2	-0.188	1
DNAJC17	0.192	1
ST5	-0.134	1
APC2	0.126	1
ZNF45	0.168	1
EXOSC3	0.152	1
RAB5C	-0.151	1
GATC	0.133	1
RXRB	0.176	1
PEX6	0.136	1
ZNF236	0.145	1
ATP11A	0.185	1
ZFP36L2	0.18	1
RMRP	-0.356	1
ZBED1	-0.151	1
PPM1D	-0.168	1
HOMER3	0.247	1
SPTAN1	-0.199	1
CSNK1D	-0.188	1
COG4	-0.138	1
STK17B	0.179	1
SCARNA13	-0.285	1
C9ORF85	-0.234	1
LTV1	-0.181	1
CORO1C	0.188	1
TVP23C-CDRT4	0.195	1
RPS6KC1	0.142	1
SOCS7	-0.15	1
AGBL5	-0.132	1
CLCN7	-0.161	1
PRIM1	-0.155	1
GEMIN4	-0.175	1
GABPB1	0.139	1
SNORD8	0.346	1
CLSTN1	0.193	1
VPS4A	-0.148	1
NDST2	0.141	1
SORBS3	-0.152	1
KATNA1	0.168	1
EMC8	-0.132	1
HSF1	0.154	1
ZNF263	0.157	1
TMEM231	-0.131	1
CTNNBL1	-0.143	1
PIM1	0.142	1
MDH1	0.182	1
ZBTB32	-0.453	1
LPP-AS2	-0.328	1
KIAA0355	0.136	1
L3MBTL2	0.162	1
OTUD4	0.134	1
RFXAP	-0.215	1
SKIV2L2	-0.142	1
B4GALT7	-0.13	1
CYC1	-0.188	1
PTPA	-0.18	1
ARMC5	-0.134	1
MIS18BP1	-0.145	1
C7ORF26	0.166	1
SUCLG2-AS1	-0.453	1
MCAT	0.144	1
TMEM182	-0.168	1
CNOT1	0.193	1
LGALS8	0.15	1
RPL13A	0.216	1
RPS16	0.205	1
C19ORF70	0.182	1
APBB3	-0.197	1
AGTRAP	-0.134	1
RPL36A	-0.197	1
RIOK2	-0.143	1
ANAPC10	0.202	1
ILK	0.149	1
IQCC	0.119	1
NUP85	0.134	1
UPF2	-0.158	1
LOC101927550	0.219	1
SENP8	0.273	1
PITHD1	-0.15	1
MTAP	-0.174	1
RAC1	-0.196	1
CREB3L2	0.186	1
TAF15	0.16	1
STRN3	0.143	1
HAGHL	-0.148	1
ARFGAP2	-0.131	1
PARD3B	0.201	1
ATP5H	-0.189	1
DSG2	-0.181	1
PEMT	-0.147	1
LINS1	0.151	1
TRABD2B	0.234	1
SAP30	-0.178	1
RGMB	0.154	1
OAZ1	0.198	1
FBXO28	-0.147	1
TAMM41	-0.168	1
SYNE2	-0.178	1
C19ORF24	-0.172	1
RPL27	0.215	1
DDX50	-0.121	1
HEATR6	0.135	1
NARFL	0.137	1
EIF4H	-0.186	1
FAM227A	-0.203	1
CA12	-0.154	1
TAF8	-0.122	1
FOXRED2	0.128	1
DGKE	0.131	1
ZNF346	0.123	1
C12ORF10	0.141	1
ELAC2	0.169	1
ZNF672	-0.13	1
NCAPG2	0.172	1
APOO	0.162	1
ETFBKMT	0.232	1
C12ORF76	0.133	1
PXK	0.175	1
UTP6	-0.142	1
TMEM249	-0.158	1
MPLKIP	0.129	1
ZNF746	-0.14	1
TMEM237	0.153	1
HLA-B	0.462	1
RPLP1	0.21	1
NEPRO	-0.144	1
SLC27A5	-0.141	1
ANG	-0.359	1
IL18BP	0.169	1
MCM3	0.188	1
PWP1	-0.159	1
RAPGEF1	0.163	1
PCIF1	0.131	1
EEF2	0.192	1
PSPN	-0.279	1
KCMF1	0.138	1
SSU72	0.15	1
UBA52	0.213	1
KDM1A	-0.184	1
SURF6	0.181	1
SURF6	0.181	1
PEAK1	0.164	1
GPS2	-0.163	1
NDUFS7	0.142	1
TDP1	0.13	1
ZNF777	-0.144	1
SLC30A4	0.122	1
NDUFA10	0.144	1
NDUFA10	0.144	1
FRMD5	-0.143	1
SIRT4	0.608	1
ANKRA2	-0.196	1
MPZL3	-0.229	1
CCNB1	-0.171	1
SSRP1	-0.182	1
MTHFD1L	0.131	1
AP2B1	-0.175	1
TIGD3	-0.58	1
ANP32A	-0.225	1
TNXB	0.102	1
NR2C2	-0.164	1
GTPBP2	0.124	1
PLGRKT	0.226	1
TRAPPC8	-0.128	1
LINC00324	0.24	1
ACTR6	0.143	1
FLVCR1	0.142	1
ZNF540	0.201	1
CMSS1	0.151	1
PRKCB	0.21	1
BCAT2	-0.133	1
HDHD3	-0.174	1
BET1	0.141	1
PPP1R35	-0.125	1
STMN1	0.186	1
PIGG	0.128	1
RBFADN	0.292	1
PRIMPOL	0.142	1
LOC400684	0.338	1
TMX4	0.142	1
GPN3	0.126	1
HMGN2	-0.176	1
SNHG21	-0.288	1
GREM1	-0.244	1
GREM1	-0.244	1
DCDC2B	0.259	1
SCFD2	-0.15	1
NDUFS6	-0.181	1
LOC101929709	0.18	1
CBWD2	-0.188	1
SERBP1	0.21	1
SRPK1	0.178	1
MSL3P1	-0.185	1
ICMT	-0.166	1
TLCD2	-0.341	1
TLCD2	-0.341	1
SCYL1	-0.138	1
RNF5	0.198	1
FAM136A	0.134	1
RNF5	0.198	1
RNF5	0.198	1
RNF5	0.198	1
RNF5	0.198	1
RNF5	0.198	1
SNHG1	0.166	1
STIP1	-0.183	1
ORC4	0.137	1
WWP1	0.132	1
NR2F6	-0.171	1
CKS2	-0.146	1
NCOR1	-0.165	1
ZXDC	-0.124	1
ATP10D	0.123	1
GTPBP3	0.122	1
PPIL1	0.138	1
ARFRP1	0.159	1
RCN2	0.129	1
NDUFS5	0.188	1
POGZ	-0.162	1
CCT4	-0.169	1
ATPAF2	-0.16	1
ATP2A2	-0.17	1
TBC1D7	0.167	1
CDC27	-0.138	1
THAP7	-0.147	1
TBCE	-0.157	1
TBCE	-0.157	1
VPS53	-0.123	1
RPL35	-0.203	1
AFMID	0.123	1
COX4I1	0.233	1
NOL11	-0.124	1
NBPF11	-0.123	1
KIAA0391	-0.11	1
NDUFV3	0.131	1
SLC52A2	-0.125	1
CLCN3	0.124	1
BRD2	0.134	1
RPL34	0.193	1
VWA8	0.123	1
GLIS2	0.132	1
LEAP2	-0.242	1
FRS3	0.229	1
DIXDC1	0.147	1
TMEM54	0.246	1
USP35	0.218	1
ABO	0.298	1
NEURL2	-0.102	1
ME2	-0.118	1
ASAP1-IT2	0.243	1
NKTR	0.154	1
LINC01483	0.412	1
MTRNR2L6	0.362	1
MTRNR2L6	0.362	1
GTF3A	0.11	1
GLB1L	-0.193	1
VEZT	0.114	1
ANKRD46	0.174	1
TAMM41	0.199	1
TEPSIN	0.145	1
MTHFD2L	-0.199	1
ZUFSP	0.18	1
DCAF13	-0.119	1
BOLA3	0.144	1
PPP6R3	0.16	1
SCYL3	-0.185	1
ZNF696	-0.126	1
ORC3	0.112	1
SCARNA7	0.26	1
ZCCHC14	0.12	1
FIBCD1	0.135	1
GPD2	0.126	1
SEC23B	0.119	1
ATP6	-0.207	1
NEU1	0.319	1
NEU1	0.319	1
COTL1	0.152	1
MAPKAPK5-AS1	0.159	1
RAB6A	-0.118	1
PPIB	-0.165	1
PEX16	0.121	1
ELP2	0.152	1
SNX2	-0.114	1
SNRPD1	-0.145	1
MTRNR2L1	0.225	1
RPSA	-0.173	1
PROSER1	0.131	1
ABCF1	0.176	1
ZNF100	0.346	1
DDI2	-0.156	1
CC2D2A	-0.159	1
FIP1L1	0.117	1
NAPA	0.133	1
E2F3	-0.112	1
HNRNPUL2-BSCL2	-0.182	1
RC3H1	-0.134	1
RPS17	-0.183	1
TP53I13	0.135	1
TARDBP	-0.154	1
MED25	0.122	1
SPECC1	-0.148	1
UBR2	-0.131	1
PROM2	-0.086	1
CLIC1	-0.126	1
CLIC1	-0.126	1
CLIC1	-0.126	1
CLIC1	-0.131	1
CLIC1	-0.126	1
CLIC1	-0.12	1
NFKBIL1	-0.297	1
NFKBIL1	-0.297	1
NFKBIL1	-0.297	1
NFKBIL1	-0.297	1
NFKBIL1	-0.297	1
SNORD101	0.48	1
LINC01697	-0.238	1
HLA-B	-0.218	1
NUFIP2	-0.167	1
ANP32E	0.16	1
PLAGL2	0.123	1
ZNF14	0.319	1
TPM2	0.159	1
FTL	-0.168	1
SSH1	-0.117	1
RAB18	0.128	1
MKL2	-0.158	1
ETAA1	-0.129	1
RBMX2	0.168	1
COX8A	0.159	1
SLC39A13	-0.114	1
MID1IP1	-0.154	1
