Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
KDELR2	0.169	0.087126163299251
AP1AR	0.209	0.0871975823730463
SSRP1	0.17	0.0874846477917669
METTL18	0.343	0.0876817650595366
IFNGR1	-0.274	0.087733290204381
C8ORF59	0.213	0.0879086670708248
PBX2	-0.457	0.0879419044754672
APOL4	0.636	0.0881192916739381
NFKB2	0.27	0.0881865467389359
C16ORF91	0.367	0.0881865467389359
TFB2M	-0.239	0.0882635445616527
ZBTB14	0.259	0.0883112346396158
SMC2	-0.222	0.0885002517566435
ZNF438	0.485	0.0885331770736965
LOC101927905	-0.627	0.0889262827342342
ZNF837	0.543	0.0892189115133343
SRGAP3	0.351	0.0893718119628422
NCOR2	0.25	0.0894114287014856
NAPEPLD	0.357	0.0895984418198822
EHD4	0.204	0.0896490358006081
PDZD11	0.216	0.0897573579886334
LOC645513	0.386	0.0899065818007081
NRL	0.577	0.0900377438128318
RCC1L	-0.181	0.0901598951121664
LOC100133091	-0.727	0.0901991521238393
WDFY3	-0.202	0.0902008835754397
CEP85	-0.212	0.0905409670117071
SPCS1	0.209	0.0910009659734861
BCDIN3D-AS1	-0.572	0.0911141794083846
KTI12	0.341	0.0912356927855972
OTUD7B	0.177	0.0912815169363167
COLGALT1	-0.213	0.0913296574266665
PAQR6	0.476	0.0913632111419348
CARF	0.351	0.0916558342158963
MAD2L1	0.203	0.0918931027862899
RCAN3	-0.224	0.0919273895259855
RPP30	-0.218	0.092146816332131
LOC100288846	0.668	0.0922095620419449
IDNK	0.335	0.092849772940795
KIAA0355	0.28	0.0928529382414895
SLC37A4	-0.277	0.0930138397008341
SEC14L2	0.558	0.0931277090940238
MRPL49	-0.171	0.0931814535059421
FKBPL	0.495	0.0932497467463365
FKBPL	0.495	0.0933073256445919
APOL3	-0.584	0.0935222637083983
CASP8AP2	-0.216	0.0935935119956849
SPRYD4	0.32	0.0936325149969298
CSNK1G1	0.188	0.0941612611166059
HEXIM1	-0.298	0.0943250207277391
CBR4	-0.209	0.0943533906993171
IFT81	-0.321	0.0946290193049786
GTF3C3	0.19	0.0947889808957518
JMJD7-PLA2G4B	0.686	0.0948598153675904
RAP1GDS1	0.183	0.0948855623948347
MAP3K14-AS1	0.503	0.0951988434000886
MRPS16	0.188	0.0953936627032093
TBCD	0.217	0.0955195816877581
SCARNA9	0.43	0.0960242845061802
NEK5	-0.482	0.0960310820502909
BRSK2	0.63	0.0963049002812593
NSUN6	0.335	0.0970149916892009
RXRB	-0.53	0.0970149916892009
HPX	-0.835	0.0970569946246707
BABAM1	0.201	0.0970872123927663
ARHGEF38	0.401	0.0971547373289322
SNORA80B	0.68	0.097155576968782
E2F3	0.248	0.0971617091364021
CCDC103	0.652	0.0972884308455428
CSNK1A1	0.155	0.0974685302332696
BUB1B	0.196	0.0975808356467951
RHOT1	0.185	0.097948077020953
FIP1L1	0.188	0.0980718607195471
POLR2I	0.246	0.0981293617396007
CDKL5	-0.438	0.0985613793424788
ZBTB20	-0.8	0.0987954634528538
TTC27	0.194	0.0988624230519437
ECE1	-0.198	0.0991783306755789
PDE7A	0.226	0.099561992818866
SORT1	0.158	0.0997208915746042
ZNF557	0.273	0.0997208915746042
IFI30	0.174	0.0997710365478432
PDE6D	-0.331	0.0997943543355573
JADE2	0.185	0.100043986256144
MYRF	-0.52	0.100318455359588
PWP2	0.591	0.100600083160985
LRP5L	0.448	0.100671931455935
STUB1	0.166	0.100887865234991
TMEM126A	0.274	0.100981269458768
ZNF573	-0.481	0.101287231645982
SLC26A11	0.319	0.101439548698394
SWT1	0.399	0.101449939976759
HNRNPF	0.152	0.10201431622824
GPAT3	-0.409	0.102109777694951
POLE4	0.255	0.102884186073192
POLR2J4	0.528	0.103142626338556
TMEM179B	0.247	0.103367742830925
POU5F2	-0.567	0.103723971687651
RTN4IP1	0.41	0.104161969489101
CLCN2	-0.436	0.104385592022816
ZBTB2	-0.199	0.104686464211076
GXYLT1	-0.205	0.104847208290361
YAF2	-0.268	0.105179393929296
GOLGA8R	0.678	0.105833354417396
TCL6	0.644	0.105899728448849
COL7A1	0.414	0.106049050854037
GALNT2	-0.206	0.106179614165506
FZD3	-0.26	0.106471272982095
FAM216A	-0.299	0.106471272982095
ZNF20	0.549	0.106476698897662
MAP3K10	0.417	0.106649419975497
MPP2	-0.517	0.106754986800593
ZNF625	0.384	0.10701350107748
HSPA9	0.15	0.107186720669003
MTX1	-0.176	0.107382427751516
ELAVL1	0.172	0.10760861803972
USP36	0.191	0.107916247154535
RBM26-AS1	0.578	0.108331652434147
CNOT7	0.193	0.108415454536682
FBXO11	0.2	0.108693605674948
RBM15	0.187	0.108745005732782
MYO10	0.177	0.108810810539285
FUT1	-0.272	0.109286791534601
NSMCE2	0.195	0.109531608472017
LOC101928103	0.529	0.109889012298866
SUPT5H	0.168	0.109975723222133
VARS	1.267	0.110072211520665
ANKAR	0.695	0.110100594283612
PDXK	-0.158	0.11011628392961
ACAD8	0.296	0.110305584926711
JUNB	0.283	0.110377313708262
TSPY26P	0.633	0.110409050063564
TM7SF2	0.255	0.110418319019614
YARS2	0.236	0.110468666244832
RAPGEF6	-0.204	0.110568060039789
FAM76A	-0.285	0.110618890284268
RBPJ	-0.203	0.110762197325056
GDAP1	-0.419	0.111438360468487
RSC1A1	-0.388	0.111825642744664
MLPH	0.154	0.111924285463972
STN1	-0.211	0.112020019471342
TMEM136	-0.4	0.112044870895664
RHEB	0.164	0.112044870895664
NUB1	-0.176	0.112044870895664
APIP	0.181	0.112433809087123
HTRA2	0.214	0.112572309571385
PPRC1	-0.201	0.112583132130066
FBXO21	0.188	0.112659323157847
TTC39B	0.199	0.112697428649844
AGAP4	0.449	0.112706108503616
LOC101928725	0.616	0.113097997825766
TMEM97	-0.218	0.113379440614302
PRSS27	-0.523	0.113533087835195
ZNF516	-0.325	0.113698621229065
ANAPC2	0.333	0.113713013536422
HIP1R	0.187	0.114477145467749
RMRP	0.148	0.114965939163852
THOP1	-0.191	0.115093683307882
CCP110	0.214	0.115199268457449
EIF4E	0.168	0.115615571907238
ZNF432	-0.353	0.115694764461302
C2ORF69	-0.198	0.11569556843289
ZSCAN20	-0.408	0.115933956322869
TEX14	0.421	0.115936064308762
SNX2	0.161	0.115997942320043
TTI2	0.286	0.116471802016641
ZNF669	-0.282	0.116550844311688
LINC01733	-0.547	0.11672008013229
NOL12	0.295	0.116864997588755
LOC100130705	0.79	0.116979208953975
LOC105376108	-0.55	0.117053980956059
ZNF296	0.614	0.117122799338823
MED17	0.237	0.117167762222169
CCDC163	0.501	0.117178853637785
C1ORF54	-0.567	0.117199305955739
IRS1	0.152	0.11797512618988
C5ORF30	-0.188	0.118115179574904
NAA40	-0.331	0.118181185022214
HSPE1-MOB4	0.364	0.11829247419826
ZNF384	-0.202	0.11829247419826
LIPT1	0.387	0.118613095053004
SLC25A38	-0.161	0.118660506052772
RMI2	0.251	0.118901250874981
EPS15	0.178	0.119060415642518
C17ORF67	0.445	0.119314418459807
REEP4	0.252	0.119587072233455
RAB35	-0.164	0.1196444956844
HRAT92	-0.584	0.119873998405135
UBB	-0.159	0.120358554973532
PIK3R2	0.166	0.120489498312236
HAUS4	0.172	0.120636526983261
MELTF	0.536	0.120756099392516
CLN3	0.499	0.120894580922892
SNORA24	-0.661	0.120911892566845
UBXN4	0.17	0.121001478180609
POLR2M	-0.196	0.121065985091414
NHLRC3	-0.274	0.121169117927817
FLT3LG	-0.614	0.121340679643683
LIMA1	-0.209	0.121397171730194
TTC12	-0.368	0.121823250945747
LOC100507373	0.581	0.122031156963668
PPP1R35	0.243	0.122080062071949
GALNT18	-0.31	0.122140780367252
QRICH1	0.169	0.122140780367252
CDK13	0.186	0.122182542133413
GPATCH11	-0.279	0.122326768437832
MPHOSPH9	0.164	0.122363752979626
TXLNA	-0.155	0.122510684777625
ZNF292	-0.195	0.122510684777625
DNA2	0.2	0.122703039905424
CATSPERG	0.5	0.122703039905424
KCNIP4	-0.594	0.122757682774276
ISG20L2	-0.191	0.123417754960562
ZNF524	-0.329	0.12343797798389
ZNF79	0.346	0.123470138342959
MSL3	0.304	0.123538354977661
CSNK1G3	0.157	0.123895788639528
MDH2	0.145	0.124324163050801
ARHGEF26	0.32	0.124324163050801
SH3D21	-0.49	0.124612114399776
PRPF8	-0.158	0.125132874243063
CXORF40B	0.224	0.125203115834526
PAXIP1-AS2	0.416	0.125203115834526
TPRA1	0.239	0.125403813886623
GSG2	0.26	0.125776194130508
TTC39A-AS1	-0.473	0.126011479161428
C5ORF38	-0.379	0.126030705798303
SEMA3C	-0.148	0.12619114794737
PGK1	0.145	0.126530607525621
EPHA10	0.498	0.126594396494787
NAGLU	-0.267	0.126610181272143
ZNF585A	-0.312	0.126725987128782
GAS2L3	-0.208	0.126956534828763
TMCC1	-0.192	0.127203222282523
PLIN5	0.633	0.127508776398816
RNASEH2A	-0.197	0.127968746118316
USP46-AS1	-0.483	0.128254018744353
RAP2C-AS1	-0.446	0.128294769000181
PRKAR1B	-0.234	0.128302873432202
AP5Z1	0.249	0.128713298041145
C2ORF76	-0.371	0.128746036429073
TGFA	0.191	0.128779585591774
GNAL	-0.637	0.129043015446235
MTRF1L	0.195	0.129265368650521
TMCC1-AS1	0.501	0.129294652685555
SPECC1	0.166	0.129707813687405
SMIM12	-0.24	0.13007072556646
ADAMTS17	0.623	0.130149232154436
GRSF1	0.149	0.130176500970315
SEC23IP	-0.181	0.130322674395754
NOX5	0.561	0.130554328731149
BBC3	0.379	0.130574714182362
DLEU1	-0.285	0.130973339293971
ANXA7	0.151	0.131209170164224
TAPBP	-0.774	0.131475994163057
PHF7	0.449	0.13163111909315
RGS19	0.347	0.131663955012286
NDUFAF5	-0.296	0.132222213290672
ZNF692	0.242	0.132332535320384
GRPEL1	0.182	0.132450416465731
AMACR	0.272	0.13246094931182
PRPF8	-0.158	0.132480988374473
RBM18	0.195	0.132540501369718
MIER1	-0.187	0.133213739498911
KPTN	-0.428	0.133363596717049
AP3M1	0.166	0.133378542536162
MPPE1	-0.232	0.133762081008998
DAXX	-0.324	0.133776350250643
C5ORF24	-0.21	0.133835254130843
ZC3H11A	0.143	0.133874079492606
GPR85	0.657	0.133903757484984
PIGG	0.189	0.133954348809268
SPPL2B	-0.329	0.133987482590727
GPATCH2	0.172	0.134009634783287
APC	-0.2	0.134221318613747
MADD	-0.186	0.134348110287478
ZNF267	-0.206	0.134458944455952
TMED8	0.176	0.134665310842086
AGPAT1	-0.882	0.134930051509045
ZBTB11-AS1	-0.477	0.135164678937748
HIST1H2AG	-0.216	0.135164678937748
THEM5	-0.514	0.135513551435508
HNRNPUL1	0.145	0.135580300255423
FGFR1OP2	-0.18	0.135851620401332
TK1	-0.209	0.136096227631584
EML6	0.517	0.1361186453595
KIF27	0.337	0.136131508076139
RBMXL1	0.263	0.136847497890721
DNPEP	-0.153	0.136925461586765
LOC101929333	0.563	0.137061326284974
OAF	0.481	0.137483398035547
VAMP4	0.274	0.137516420834338
ZNF860	-0.297	0.137603340865775
CEBPZOS	0.189	0.13775222321215
INTS5	-0.189	0.13775222321215
CX3CR1	0.611	0.137793287699561
RPL31	-0.141	0.137829158631669
KDM6B	0.467	0.137829158631669
RASEF	0.161	0.137914725567829
ZNF233	0.41	0.137969356814027
SH3BP5	0.158	0.138013013605891
MED30	0.261	0.138223858593478
SELENOS	-0.171	0.138651822249815
BIRC3	-0.657	0.13869772226986
PAPOLG	0.216	0.138755226057103
ZNF609	-0.153	0.138920002283035
NFAT5	0.224	0.139234891821203
MTSS1	0.239	0.139455567020722
SNORA17B	-0.526	0.139529225270674
CASC4	0.156	0.139632671269312
SERTAD1	-0.283	0.139817532809977
C1QL3	-0.549	0.139841279473767
SLC25A42	-0.426	0.139866534642872
ZNF514	0.28	0.14015651686279
IER3IP1	0.419	0.140265044192221
PRMT9	0.279	0.140530954906877
SPTY2D1	-0.215	0.140531319515856
TSPAN14	0.162	0.140658945421671
TMEM165	0.171	0.140906916533012
REST	0.155	0.141242047733083
NAB1	-0.184	0.141331577914872
SNORA61	-0.679	0.141719320982207
ABCB9	0.289	0.141719320982207
MALSU1	-0.245	0.142165155761166
GOLT1A	-0.324	0.142223378863702
TRIP10	0.272	0.142237567165632
MID1	0.381	0.142275364879495
PCGF6	0.281	0.142389837742675
IKBKG	-0.26	0.142487770626219
STK17B	-0.205	0.142725802992396
LACTB2	-0.201	0.143076578484641
MAMLD1	-0.532	0.143294528337854
NEIL1	-0.407	0.143381052525211
CNEP1R1	0.307	0.143445397814219
TMPRSS13	0.254	0.143684185869401
MELK	-0.177	0.143750987569878
SLC30A3	0.579	0.143969112333981
WDR46	0.705	0.144053856641156
WDR46	0.705	0.144065904469588
STBD1	-0.501	0.144123594660514
CWC22	0.198	0.144292135986802
LOC101927550	0.487	0.144675761686499
SAP130	0.211	0.144840491707669
TNFAIP8L1	-0.381	0.145147278876893
NDOR1	-0.672	0.145182939775727
MAPK15	-0.482	0.145633889917756
ZNF324B	0.385	0.145721635610567
SHKBP1	-0.2	0.145721635610567
MLF1	-0.289	0.146118531952812
RTEL1	0.577	0.146223010605433
HYPK	0.485	0.146396287649824
MXD1	0.26	0.146444314343239
MFAP1	0.181	0.146561792053868
PCDHGA1	0.51	0.146629742792384
TST	-0.174	0.146841952969299
ABTB1	0.448	0.147004996687907
ETFDH	0.196	0.1470132468309
TBX6	-0.553	0.147020069941601
SNX25	-0.195	0.147058576163858
SNORA73A	-0.175	0.147067632700244
MYH14	0.157	0.147373040401954
CC2D2A	0.237	0.147395948925404
RAB3IP	-0.196	0.147466836413927
POLR3H	0.191	0.147739454232219
KIAA0141	0.171	0.14778228908269
PCBP1-AS1	0.253	0.147974921424178
CDKN2C	-0.307	0.148279569145542
DCP1A	-0.187	0.148445854431863
MYLK4	-0.46	0.148786515566204
ANKRD52	0.184	0.148928478835086
TNFRSF11A	-0.439	0.148928478835086
PICK1	-0.275	0.149078733515147
CDK12	-0.157	0.149082316791866
MC1R	-0.366	0.149290444314163
FAXC	0.342	0.149353055113193
LOC101929147	0.284	0.149595579192576
SSR1	0.143	0.149804250237918
ZNF26	0.239	0.149806901119806
CLHC1	0.514	0.149932144002413
CHMP4B	-0.18	0.150084840573461
INVS	-0.273	0.150249040738771
DISP1	0.372	0.150414915351606
MAB21L3	0.51	0.150757916833011
DNAJC18	0.425	0.151076404561918
PPP2R2C	-0.181	0.151197638511382
COQ7	0.229	0.151479045548918
CYLD	0.226	0.152372491053716
CEP78	-0.208	0.152975390955533
SNHG19	0.358	0.153164690183624
MB21D1	0.288	0.153292531987872
IKZF4	-0.601	0.153737558718982
STAG3L5P	0.313	0.154389205087377
USP3-AS1	0.496	0.154491258895102
MRPL4	0.183	0.154695843557783
PCLAF	0.184	0.154773744319761
MALAT1	0.204	0.154800628705544
INO80D	-0.285	0.155067717708154
ELL	0.275	0.155073376102827
INO80D	-0.285	0.15512316792189
ZNF496	0.149	0.155182588938392
MSRB2	0.163	0.155182588938392
PNKP	-0.254	0.155232511079265
MON1A	-0.369	0.155380942234551
EIF2S1	0.138	0.155414105985194
TMEM186	-0.27	0.15548746602399
TMEM50B	-0.311	0.15563189153277
EEF1A1	-0.131	0.157075982646079
GID4	-0.241	0.157098938472075
C21ORF2	0.331	0.157589215583375
LUZP1	-0.267	0.157726324872148
CHMP2A	-0.154	0.157868696424051
ELOVL6	0.256	0.157953391623049
ARHGDIA	0.155	0.158199437857274
KDM1A	-0.141	0.158261503954163
SLC25A5-AS1	0.521	0.158261503954163
ZNF554	-0.384	0.158399985171691
DNAJC30	0.365	0.158458767045073
ZNF561-AS1	-0.489	0.15874887367278
TXN	0.138	0.158943017321674
RAB8B	0.205	0.158992380535567
PRR7	0.497	0.158994615639046
FUS	-0.191	0.159059072364756
CFAP53	0.516	0.159085069590965
AVIL	0.431	0.159086450991554
HSPA14	0.165	0.159482659064056
BLVRB	0.155	0.159515582586556
LIMS1	-0.154	0.159959846478704
MIR17	-0.401	0.16000585212779
RAD51-AS1	0.582	0.160403576761013
LOC257396	0.382	0.160508944208362
TC2N	0.185	0.160570531172337
XYLT1	0.778	0.160766831891952
CUTA	0.333	0.161584668906865
DOK1	0.337	0.161664069358341
USP2	0.449	0.162015080744004
NR2C2	-0.142	0.1622637082803
MAPK15	-0.454	0.162317429211899
SPINT1-AS1	-0.32	0.16239123027162
PEX1	0.154	0.162415592843982
UBE2S	-0.157	0.16253254781387
INAFM1	-0.399	0.16275905317689
RNF115	-0.151	0.162829258352846
GRHL3	-0.911	0.162882333733394
OCEL1	0.464	0.163268502574893
TRIM27	-0.4	0.163268502574893
PFDN1	-0.166	0.163273606527622
CBX8	-0.204	0.164254999620579
BLOC1S5	0.21	0.164329309315187
SMAD9	0.405	0.164329309315187
CRTC1	0.388	0.16485318259943
WDSUB1	0.265	0.165021353804807
KRT86	-0.47	0.16505637523852
ZNF205	-0.258	0.165150885912243
TMEM41A	0.234	0.165430534190252
UNC45A	-0.15	0.166056178298169
CBX7	-0.345	0.166116365354731
KCNAB1	-0.49	0.166116365354731
PDXDC2P	0.57	0.166116365354731
CNPY4	0.367	0.166255433286162
COX10	0.206	0.166308266226184
SVIP	-0.168	0.166615944079115
ERV3-1	0.195	0.166668632528079
PRDX5	-0.142	0.166811448056123
ZNF610	-0.363	0.166968275232383
PROM2	-0.28	0.167045581096123
MID2	0.213	0.167225509245267
ACBD4	-0.367	0.167355296225965
ITGA7	0.666	0.167397621219488
PNP	-0.146	0.16771302817755
FAM199X	0.15	0.167879254976206
GTF2H1	0.139	0.167888345895718
ZBTB10	0.143	0.168013170943212
GPANK1	-0.41	0.168036684950266
GPANK1	-0.41	0.168106267297653
HIST2H4B	-0.25	0.168323250320129
B3GNT4	0.674	0.168696873446278
TIMM8B	0.207	0.168924844283238
ZNHIT1	0.151	0.169033751414756
SNRK	-0.155	0.169133068631534
MEIOC	0.673	0.169192742286905
ZNF829	0.289	0.169193763695532
KRBOX4	0.329	0.169670762982635
POMZP3	-0.527	0.169699390260173
POMZP3	-0.527	0.1697818676324
MVK	0.226	0.170131419704782
P4HTM	0.19	0.170372359028618
RPUSD2	0.265	0.171595411327459
MYB	0.144	0.172212876784632
NDUFA7	-0.173	0.172286389577227
ZNF816	0.244	0.172923094926219
ZDHHC12	-0.215	0.173089370897323
FGD3	0.228	0.173196304245194
PRAF2	0.358	0.173580421727362
VRK3	-0.192	0.173763587633344
RPP40	-0.228	0.173776392642333
VPS52	-0.569	0.173852964118311
C2ORF68	0.177	0.174098140667658
XRN2	0.13	0.174098140667658
AIG1	-0.176	0.174528052009156
TRIQK	0.185	0.174559100450279
NCBP1	0.153	0.174738678230255
CEP83	0.312	0.174833626836571
RAF1	0.136	0.174924060133113
GGACT	-0.377	0.175252623346416
EIF4E2	-0.24	0.176861918916384
UBR5-AS1	-0.385	0.177023803193616
ARG2	-0.372	0.17711944932655
PDE5A	0.393	0.177156808277753
COG7	-0.215	0.178045450228307
AP3D1	0.133	0.178472526750118
MMAB	0.162	0.178472526750118
PTMS	-0.159	0.178912902171462
STK16	-0.187	0.179596224815746
FAM35A	0.138	0.17962216955129
TYW1	-0.161	0.179797665825021
CLPTM1	0.148	0.179918061578524
BCOR	0.174	0.179918061578524
MPDU1	0.171	0.180016451905216
TRMT44	-0.284	0.180361400837205
HES2	-0.518	0.180412713870475
ACSL4	-0.45	0.180681082374477
SETD1B	-0.227	0.18072807539337
NEMP1	-0.141	0.180969468094514
ADCY10P1	0.547	0.181272744081097
HNRNPU	0.126	0.181327967114893
PHC3	0.228	0.182203122183878
TRAP1	-0.131	0.182491237862408
ARIH1	0.132	0.182585684069851
MED28	-0.176	0.183359228453105
FHOD1	0.266	0.183525187259354
UQCRH	-0.13	0.183558023619519
ZNF675	0.238	0.183749598785302
CCT6B	0.38	0.184126424430209
PET100	-0.255	0.18428826432848
TMPO	0.129	0.184480692235597
ZNF226	0.259	0.185454717007132
MB	0.223	0.186611759267526
ARMC10	0.156	0.187012608102639
LYRM4	-0.183	0.187345735291029
TTC33	0.257	0.187848937101904
CCDC51	0.213	0.187982329823783
FBXO31	-0.437	0.187982329823783
TRIM27	-1.264	0.187982329823783
IFT27	-0.233	0.188067423128426
LOXL2	0.52	0.188401916845912
WDR66	0.427	0.188726181981063
ZNF418	0.335	0.188732329921322
UBE2N	0.142	0.188732329921322
FZR1	-0.203	0.189029642180904
PPIB	0.124	0.189041036928771
CACNA2D4	-0.805	0.189244709843531
AP3S2	0.166	0.189852103948469
FGF7	0.472	0.190810706610697
MINDY4	0.378	0.190943301756377
SLC35G1	-0.314	0.191321936161253
PRLR	-0.133	0.19132702732215
PPP1R15A	-0.181	0.191678545944103
RFWD2	0.145	0.191714943551211
BRIX1	0.151	0.191980737012186
LYRM7	0.249	0.191994233934415
HUNK	-0.433	0.192428912040845
CRLF3	-0.23	0.192458304958303
NAXD	0.213	0.192518176049222
ASPG	0.519	0.192562249864883
PRSS22	0.392	0.192708821860207
AKAP8L	0.147	0.193006372459136
STRADB	-0.178	0.193080245107616
USP4	-0.246	0.193080245107616
NIFK-AS1	0.379	0.193080402131771
SWI5	0.245	0.19324072190258
ITGA3	-0.142	0.193252848857844
KSR2	0.515	0.193316940783589
DYNC2LI1	-0.22	0.193661030821018
GLRX2	-0.201	0.194517839697631
SLC29A4	-0.409	0.194669600358049
MSS51	0.49	0.194745830001596
DTX3	0.197	0.19486521341185
LOC101927056	0.448	0.195479901841394
MANF	-0.162	0.195483012704795
KCNK5	-0.375	0.195603362230207
TSPYL4	0.24	0.195896162046144
GCN1	-0.128	0.196046108870386
SMIM4	0.374	0.19621394194527
RBM12B	0.164	0.19621394194527
ANAPC4	0.18	0.197021709246341
BOD1L1	0.301	0.197312337678242
CWC25	0.34	0.198054559728665
KLHL31	0.455	0.198089806478054
ACTRT3	-0.481	0.198182885086618
CCDC125	-0.271	0.198240466705088
ZNF232	-0.303	0.198414043687067
MATN1-AS1	-0.55	0.199252571821074
NDUFS5	-0.14	0.19969572616453
PTPN1	0.13	0.199900037290257
UBE2D1	0.221	0.199940392261401
ZCCHC10	0.214	0.199941207876967
GSK3A	-0.173	0.200741917130578
SKP2	-0.162	0.200881815133967
BAZ2B	-0.523	0.200977816138156
SLAIN2	-0.237	0.201224617847889
MEA1	-0.146	0.201243869502355
ABCA7	-0.344	0.201337901126423
MXI1	0.159	0.201414219244798
TAPBP	-0.886	0.201505818137406
YWHAZ	-0.127	0.201539432997935
HIST2H3C	0.301	0.201621512841474
HIST2H3A	0.301	0.201621512841474
EHBP1	0.224	0.201724772113033
ACTR3C	0.333	0.20187724435868
NDUFB7	0.184	0.201941660263874
CLK3	0.16	0.202123623232248
LOC100996842	-0.377	0.202165150065609
CWC25	0.337	0.202472291751214
C19ORF71	-0.49	0.20256222242296
SLX1B	-0.282	0.202719759063345
CHM	0.17	0.202759419208652
ZNF100	-0.311	0.202790526195889
ZNF184	-0.165	0.202790526195889
XRN1	0.203	0.203172961283211
NAA20	-0.133	0.203420803691045
PLXNC1	0.727	0.203629542620938
PPCS	-0.157	0.20412227849378
ZNF787	-0.211	0.204953524648785
PROCA1	-0.492	0.205140355310267
DDX39B	0.184	0.205539619619201
ABL2	-0.161	0.205539619619201
RAB4B	-0.326	0.20578808263304
SAR1B	0.128	0.206157335406143
ALKBH3	-0.226	0.206193532596426
LOC100507283	-0.45	0.206572485714514
RASL10B	0.553	0.206740413354818
ARRDC1-AS1	0.333	0.20707070202902
EXO5	0.305	0.207129459080284
ZNF350	0.265	0.207129459080284
FAM161A	-0.373	0.207270179265412
WISP2	-0.217	0.207393084844509
NIPAL2	-0.222	0.207506497438188
TET3	0.14	0.207975167182306
DNAJC12	0.172	0.208433729572443
CLN6	-0.161	0.208724841126
ZFAND5	0.133	0.209520723215297
ZNF565	0.375	0.209549501106327
CLMN	-0.172	0.209852336707373
LENG8	-0.418	0.209973349707155
NDUFA13	-0.128	0.210582279846632
TIAL1	-0.154	0.211142203382209
DHX36	0.339	0.211801555009796
CCDC7	-0.359	0.212371033008901
BICRA	0.493	0.212440739085672
CRYBG3	-0.31	0.212471953747471
CLP1	0.259	0.212479460591146
NAP1L4	0.154	0.212581790945998
CBX4	0.152	0.212614475998388
TRIM62	0.355	0.212708377496645
NELFA	0.177	0.212708377496645
FAM117A	0.302	0.212960003270812
ZNF302	0.217	0.213182572151339
LOC100507670	0.477	0.213271716030274
F11R	-0.134	0.213347286611935
TBCEL	-0.224	0.213731103277365
RAB11B-AS1	0.405	0.213747070300053
C5ORF63	0.5	0.214123526180092
MXD4	0.143	0.21434388047237
LATS1	-0.145	0.214438699558943
STK24	0.154	0.214438699558943
ZDHHC14	-0.392	0.214729788747754
EPC1	0.153	0.214826023288232
AK9	0.303	0.214994565511686
PCBD1	0.136	0.215588960728224
DUSP28	0.347	0.215626573719468
MTHFS	0.264	0.215716064230528
PMVK	0.187	0.216209485563214
RPA1	0.182	0.216239243859111
U2SURP	0.137	0.216677721993822
STAMBP	-0.162	0.216677721993822
DPY19L2	-0.418	0.216915419193869
PAIP2	0.145	0.217216758154015
IFT22	0.152	0.217300874647093
FASN	0.135	0.218256265580899
LOC153684	-0.362	0.218445612616612
POP1	0.299	0.218456682569401
SPOPL	0.131	0.218545796836672
BNIP3	-0.127	0.218566719497122
NOP56	-0.129	0.218702994851087
NCOA4	-0.125	0.218819970253743
ZDHHC17	0.185	0.218862121897149
WNK2	0.4	0.219121576474679
IL1RAP	-0.216	0.219552325327309
DOC2A	0.352	0.219552325327309
NANS	0.127	0.219869635319844
IPO8	0.159	0.220085821404431
CRYZL1	-0.24	0.220509992840043
LRRC75A	0.313	0.220598714878508
RBM14	0.142	0.220730318521422
LRTOMT	-0.229	0.220763487601297
BOLA2	0.287	0.220819598330234
NOLC1	0.136	0.220851407295405
PMF1	0.141	0.220887969030198
ERI3	-0.155	0.221980148725118
USF3	-0.171	0.222291580934102
USP45	0.227	0.22230172288436
LACTB2-AS1	0.543	0.22296516468279
LIMK2	-0.223	0.22307969239357
MYSM1	0.194	0.223428650961029
ABHD18	0.201	0.223514414211219
HIBCH	-0.2	0.223569292395153
PHC2	0.148	0.223608657762792
ST3GAL3	-0.35	0.223725518618721
AR	0.132	0.223888825688321
TMEM39B	0.305	0.224071519880616
